Title,URL,Description,Level,Status,Review,Tags,Slugs
Introduction to Cloud Computing,https://www.coursera.org/learn/introduction-to-cloud,"Introduction to Cloud Computing Course by IBM, by 4.6 stars, by 5.3K reviews, provide skills Cloud Computing, Cloud Applications, Cloud Infrastructure etc... Beginner level 1 - 3 Months",Beginner,Paid,4.6,"Cloud Computing, Cloud Applications, Cloud Infrastructure, Cloud Platforms, Cloud Storage, DevOps, IBM Cloud",introduction to cloud computing cloud computing cloud applications cloud infrastructure cloud platforms cloud storage devops ibm cloud beginner
System Administration and IT Infrastructure Services,https://www.coursera.org/learn/system-administration-it-infrastructure-services,"System Administration and IT Infrastructure Services Course by Google, by 4.7 stars, by 24K reviews, provide skills Cloud Computing, Leadership and Management etc... Beginner level 1 - 3 Months",Beginner,Paid,4.7,"Cloud Computing, Leadership and Management",system administration and it infrastructure services cloud computing leadership and management beginner
UI / UX Design,https://www.coursera.org/specializations/ui-ux-design,"UI / UX Design Specialization by California Institute of the Arts, by 4.7 stars, by 7.3K reviews, provide skills Front-End Web Development, Graphic Design, Human Computer Interaction etc... Beginner level 3 - 6 Months",Beginner,Paid,4.7,"Front-End Web Development, Graphic Design, Human Computer Interaction, Interactive Design, User Experience, User Experience Design, User Research, Visual Design, Visualization (Computer Graphics), Web Design, Strategy",ui / ux design front-end web development graphic design human computer interaction interactive design user experience user experience design user research visual design visualization (computer graphics) web design strategy beginner
Machine Learning with Python,https://www.coursera.org/learn/machine-learning-with-python,"Machine Learning with Python Course by IBM, by 4.7 stars, by 15K reviews, provide skills Machine Learning, Algorithms, Data Analysis etc... Intermediate level 1 - 3 Months",Intermediate,Paid,4.7,"Machine Learning, Algorithms, Data Analysis, Human Learning, Python Programming, Regression",machine learning with python machine learning algorithms data analysis human learning python programming regression intermediate
Human Resource Management: HR for People Managers,https://www.coursera.org/specializations/human-resource-management,"Human Resource Management: HR for People Managers Specialization by University of Minnesota, by 4.8 stars, by 14K reviews, provide skills Human Resources, Human Resources Operations, Employee Relations etc... Beginner level 3 - 6 Months",Beginner,Paid,4.8,"Human Resources, Human Resources Operations, Employee Relations, Strategy and Operations, People Management, Leadership and Management, Communication, Strategy, Compensation, People Development, Performance Management, Organizational Development, Planning, Professional Development, Recruitment, Business Psychology, Human Learning, People Analysis, Benefits, Business Analysis, Culture",human resource management hr for people managers human resources human resources operations employee relations strategy and operations people management leadership and management communication strategy compensation people development performance management organizational development planning professional development recruitment business psychology human learning people analysis benefits business analysis culture beginner
Intellectual Property Law,https://www.coursera.org/specializations/introduction-intellectual-property,"Intellectual Property Law Specialization by University of Pennsylvania, by 4.8 stars, by 1.2K reviews, provide skills Critical Thinking, Strategy, Innovation etc... Intermediate level 3 - 6 Months",Intermediate,Paid,4.8,"Critical Thinking, Strategy, Innovation, Brand Management, Leadership and Management, Marketing, Strategy and Operations, Design and Product",intellectual property law critical thinking strategy innovation brand management leadership and management marketing strategy and operations design and product intermediate
Databases and SQL for Data Science with Python,https://www.coursera.org/learn/sql-data-science,"Databases and SQL for Data Science with Python Course by IBM, by 4.6 stars, by 19K reviews, provide skills Python Programming, Computer Programming, Data Analysis etc... Beginner level 1 - 3 Months",Beginner,Paid,4.6,"Python Programming, Computer Programming, Data Analysis, Data Analysis Software, Data Management, Database Application, Database Design, Databases, SQL, Cloud Computing, IBM Cloud",databases and sql for data science with python python programming computer programming data analysis data analysis software data management database application database design databases sql cloud computing ibm cloud beginner
Applied Data Science with Python,https://www.coursera.org/specializations/data-science-python,"Applied Data Science with Python Specialization by University of Michigan, by 4.5 stars, by 34K reviews, provide skills Python Programming, Data Analysis, Computer Programming etc... Intermediate level 3 - 6 Months",Intermediate,Paid,4.5,"Python Programming, Data Analysis, Computer Programming, Machine Learning, Algorithms, Applied Machine Learning, Data Mining, Machine Learning Algorithms, Exploratory Data Analysis, Statistical Programming, Data Management, Extract, Transform, Load, Natural Language Processing, Critical Thinking, Statistical Machine Learning, Graph Theory, Network Analysis, Computer Programming Tools, Human Learning, Data Visualization, Network Model, Data Analysis Software, Regression, Computer Networking, General Statistics, Network Architecture, Plot (Graphics), Computer Graphics",applied data science with python python programming data analysis computer programming machine learning algorithms applied machine learning data mining machine learning algorithms exploratory data analysis statistical programming data management extract transform load natural language processing critical thinking statistical machine learning graph theory network analysis computer programming tools human learning data visualization network model data analysis software regression computer networking general statistics network architecture plot (graphics) computer graphics intermediate
Software Product Management,https://www.coursera.org/specializations/product-management,"Software Product Management Specialization by University of Alberta, by 4.7 stars, by 11K reviews, provide skills Software Engineering, Agile Software Development, Product Management etc... Beginner level 3 - 6 Months",Beginner,Paid,4.7,"Software Engineering, Agile Software Development, Product Management, Design and Product, Leadership and Management, Project Management, Planning, Application Development, Product Design, Entrepreneurship, Strategy and Operations, Business Analysis, Collaboration, User Experience, Scrum (Software Development), Supply Chain and Logistics",software product management software engineering agile software development product management design and product leadership and management project management planning application development product design entrepreneurship strategy and operations business analysis collaboration user experience scrum (software development) supply chain and logistics beginner
Introduction to Healthcare,https://www.coursera.org/learn/intro-to-healthcare,,,Paid,,,nan
Methods and Statistics in Social Sciences,https://www.coursera.org/specializations/social-science,"Methods and Statistics in Social Sciences Specialization by University of Amsterdam, by 4.6 stars, by 7.3K reviews, provide skills Probability & Statistics, Statistical Tests, General Statistics etc... Beginner level 3 - 6 Months",Beginner,Paid,4.6,"Probability & Statistics, Statistical Tests, General Statistics, Correlation And Dependence, Statistical Programming, Basic Descriptive Statistics, Statistical Analysis, Research and Design, Data Analysis, Regression, Adaptability, Computational Thinking, Critical Thinking, People Analysis, Theoretical Computer Science, Writing, Probability Distribution, Problem Solving, R Programming, Experiment, Mathematical Theory & Analysis, Computer Programming",methods and statistics in social sciences probability  statistics statistical tests general statistics correlation and dependence statistical programming basic descriptive statistics statistical analysis research and design data analysis regression adaptability computational thinking critical thinking people analysis theoretical computer science writing probability distribution problem solving r programming experiment mathematical theory  analysis computer programming beginner
Share Data Through the Art of Visualization,https://www.coursera.org/learn/visualize-data,"Share Data Through the Art of Visualization Course by Google, by 4.6 stars, by 8.2K reviews, provide skills Business Communication, Data Analysis, Data Visualization etc... Beginner level 1 - 4 Weeks",Beginner,Paid,4.6,"Business Communication, Data Analysis, Data Visualization, Data Visualization Software, Tableau Software",share data through the art of visualization business communication data analysis data visualization data visualization software tableau software beginner
Artificial Intelligence in Marketing,https://www.coursera.org/learn/uva-darden-artificial-intelligence-marketing,"Artificial Intelligence in Marketing Course by University of Virginia, by 4.5 stars, by 174 reviews, provide skills Digital Marketing, Marketing, Algorithms etc... Beginner level 1 - 4 Weeks",Beginner,Paid,4.5,"Digital Marketing, Marketing, Algorithms, Customer Relationship Management, Market Analysis, Strategy, Big Data, Business Analysis, Network Analysis, Product Strategy",artificial intelligence in marketing digital marketing marketing algorithms customer relationship management market analysis strategy big data business analysis network analysis product strategy beginner
Sound the Alarm: Detection and Response,https://www.coursera.org/learn/detection-and-response,"Sound the Alarm: Detection and Response Course by Google, by 4.8 stars, by 1.2K reviews, provide skills Linux, Network Security, Computer Security Incident Management etc... Beginner level 1 - 4 Weeks",Beginner,Paid,4.8,"Linux, Network Security, Computer Security Incident Management, Leadership and Management",sound the alarm detection and response linux network security computer security incident management leadership and management beginner
Modern and Contemporary Art and Design,https://www.coursera.org/specializations/modern-contemporary-art-design,"Modern and Contemporary Art and Design Specialization by The Museum of Modern Art, by 4.8 stars, by 14K reviews, provide skills Design and Product, Critical Thinking, Creativity etc... Beginner level 3 - 6 Months",Beginner,Paid,4.8,"Design and Product, Critical Thinking, Creativity",modern and contemporary art and design design and product critical thinking creativity beginner
Accelerated Computer Science Fundamentals,https://www.coursera.org/specializations/cs-fundamentals,"Accelerated Computer Science Fundamentals Specialization by University of Illinois at Urbana-Champaign, by 4.7 stars, by 3.3K reviews, provide skills Computer Programming, C Programming Language Family, Data Structures etc... Intermediate level 1 - 3 Months",Intermediate,Paid,4.7,"Computer Programming, C Programming Language Family, Data Structures, Algorithms, C++ Programming, Theoretical Computer Science, Programming Principles, Computational Thinking, Problem Solving, Computer Programming Tools, Critical Thinking, Computational Logic, Graph Theory",accelerated computer science fundamentals computer programming c programming language family data structures algorithms c++ programming theoretical computer science programming principles computational thinking problem solving computer programming tools critical thinking computational logic graph theory intermediate
Strategic Leadership and Management,https://www.coursera.org/specializations/strategic-leadership,"Strategic Leadership and Management Specialization by University of Illinois at Urbana-Champaign, by 4.8 stars, by 8.9K reviews, provide skills Leadership and Management, Strategy and Operations, Strategy etc... Beginner level 3 - 6 Months",Beginner,Paid,4.8,"Leadership and Management, Strategy and Operations, Strategy, Leadership Development, Decision Making, Entrepreneurship, Organizational Development, Business Analysis, Business Process Management, Change Management, Business Design, Business Development, Business Transformation, Communication, Culture, Performance Management, Problem Solving, Operations Management, Human Resources, Marketing, Operational Analysis, Sales, Conflict Management, Influencing, Negotiation, People Development, Business Psychology, Planning, Systems Design, Research and Design",strategic leadership and management leadership and management strategy and operations strategy leadership development decision making entrepreneurship organizational development business analysis business process management change management business design business development business transformation communication culture performance management problem solving operations management human resources marketing operational analysis sales conflict management influencing negotiation people development business psychology planning systems design research and design beginner
IBM Mainframe Developer,https://www.coursera.org/professional-certificates/ibm-mainframe-developer,"IBM Mainframe Developer Professional Certificate by IBM , LearnQuest, by 4.6 stars, by 964 reviews, provide skills Computer Programming, Other Programming Languages, Software Engineering etc... Intermediate level 3 - 6 Months",Intermediate,Paid,4.6,"Computer Programming, Other Programming Languages, Software Engineering, Theoretical Computer Science, Computer Architecture",ibm mainframe developer computer programming other programming languages software engineering theoretical computer science computer architecture intermediate
Foundations of Business Intelligence,https://www.coursera.org/learn/foundations-of-business-intelligence,"Foundations of Business Intelligence Course by Google, by 4.7 stars, by 877 reviews, provide skills Business Intelligence, Leadership and Management, Strategy etc... Advanced level 1 - 4 Weeks",Advanced,Paid,4.7,"Business Intelligence, Leadership and Management, Strategy",foundations of business intelligence business intelligence leadership and management strategy advanced
Preparing for Google Cloud Certification: Machine Learning Engineer,https://www.coursera.org/professional-certificates/preparing-for-google-cloud-machine-learning-engineer-professional-certificate,"Preparing for Google Cloud Certification: Machine Learning Engineer Professional Certificate by Google Cloud, by 4.5 stars, by 6.7K reviews, provide skills Machine Learning, Google Cloud Platform, Applied Machine Learning etc... Intermediate level 3 - 6 Months",Intermediate,Paid,4.5,"Machine Learning, Google Cloud Platform, Applied Machine Learning, Human Learning, Cloud Computing, Machine Learning Software, Cloud Platforms, Machine Learning Algorithms, Tensorflow, Deep Learning, Feature Engineering, Artificial Neural Networks, Training, Exploratory Data Analysis, DevOps, Python Programming, Cloud-Based Integration, Data Analysis, Data Visualization, Probability & Statistics, Statistical Programming, Big Data, Regression, Statistical Visualization, SQL, Algorithms, Continuous Integration, Cloud API, Apache, Extract, Transform, Load, Docker (Software)",preparing for google cloud certification machine learning engineer machine learning google cloud platform applied machine learning human learning cloud computing machine learning software cloud platforms machine learning algorithms tensorflow deep learning feature engineering artificial neural networks training exploratory data analysis devops python programming cloud-based integration data analysis data visualization probability  statistics statistical programming big data regression statistical visualization sql algorithms continuous integration cloud api apache extract transform load docker (software) intermediate
Google Professional Workspace Administrator,https://www.coursera.org/professional-certificates/g-suite-administration,"Google Professional Workspace Administrator Professional Certificate by Google Cloud, by 4.7 stars, by 2.9K reviews, provide skills Leadership and Management, Account Management, Google Cloud Platform etc... Beginner level 1 - 4 Weeks",Beginner,Paid,4.7,"Leadership and Management, Account Management, Google Cloud Platform, Cloud Management, System Security, Cloud Applications, Cloud Platforms, Security Engineering, Operations Management, Software Security, Network Security, Cloud Computing, Data Management, Security Strategy, Cloud Infrastructure, Organizational Development, Other Cloud Platforms and Tools, Change Management, Cloud-Based Integration, Database Administration, Collaboration, User Experience, Strategy and Operations, Computer Security Incident Management, Planning, Strategy, Security Software, Project Management, Accounting",google professional workspace administrator leadership and management account management google cloud platform cloud management system security cloud applications cloud platforms security engineering operations management software security network security cloud computing data management security strategy cloud infrastructure organizational development other cloud platforms and tools change management cloud-based integration database administration collaboration user experience strategy and operations computer security incident management planning strategy security software project management accounting beginner
Project Management,https://www.coursera.org/specializations/meem-project-management,"Project Management Specialization by University of Colorado Boulder, by 4.7 stars, by 561 reviews, provide skills Leadership and Management, Project Management, Planning etc... Beginner level 1 - 3 Months",Beginner,Paid,4.7,"Leadership and Management, Project Management, Planning, Strategy and Operations, Product Management, Agile Software Development, People Management, Strategy, Scrum (Software Development), Performance Management, Risk Management, Business Process Management, Business Communication, Decision Making, Organizational Development, Product Development, Data Analysis, Estimation, Budget Management",project management leadership and management project management planning strategy and operations product management agile software development people management strategy scrum (software development) performance management risk management business process management business communication decision making organizational development product development data analysis estimation budget management beginner
English for Career Development,https://www.coursera.org/learn/careerdevelopment,"English for Career Development free Course by University of Pennsylvania, by 4.8 stars, by 15K reviews, provide skills Business Communication, Critical Thinking, Human Resources etc... Mixed level 1 - 3 Months",All,Paid,4.8,"Business Communication, Critical Thinking, Human Resources, Human Resources Operations, Application Development, People Management",english for career development business communication critical thinking human resources human resources operations application development people management all
Scrum Master Certification,https://www.coursera.org/specializations/learnquest-certified-scrum-master,"Scrum Master Certification Specialization by LearnQuest, by 4.6 stars, by 2.6K reviews, provide skills Agile Software Development, Scrum (Software Development), Project Management etc... Beginner level 3 - 6 Months",Beginner,Paid,4.6,"Agile Software Development, Scrum (Software Development), Project Management, Software Engineering, Continuous Delivery, Product Development, Continuous Integration, Leadership and Management, Product Management, Collaboration, DevOps, Software Testing, Application Development, Product Lifecycle, Strategy and Operations, Software Engineering Tools, Planning, System Software, Business Communication, Devops Tools, Risk Management",scrum master certification agile software development scrum (software development) project management software engineering continuous delivery product development continuous integration leadership and management product management collaboration devops software testing application development product lifecycle strategy and operations software engineering tools planning system software business communication devops tools risk management beginner
AI for Good,https://www.coursera.org/specializations/ai-for-good,"AI for Good Specialization by DeepLearning.AI, by 4.8 stars, by 197 reviews, provide skills Artificial Neural Networks, Computer Vision, Exploratory Data Analysis etc... Beginner level 1 - 3 Months",Beginner,Paid,4.8,"Artificial Neural Networks, Computer Vision, Exploratory Data Analysis, Machine Learning, Natural Language Processing, Python Programming",ai for good artificial neural networks computer vision exploratory data analysis machine learning natural language processing python programming beginner
Introduction to Social Media Marketing,https://www.coursera.org/learn/social-media-marketing-introduction,"Introduction to Social Media Marketing Course by Meta, by 4.8 stars, by 13K reviews, provide skills Communication, Marketing, Digital Marketing etc... Beginner level 1 - 3 Months",Beginner,Paid,4.8,"Communication, Marketing, Digital Marketing, Social Media, Media Strategy & Planning, Advertising, Entrepreneurship, Marketing Management",introduction to social media marketing communication marketing digital marketing social media media strategy  planning advertising entrepreneurship marketing management beginner
Data Visualization with Tableau,https://www.coursera.org/specializations/data-visualization,"Data Visualization with Tableau Specialization by University of California, Davis, by 4.5 stars, by 7.9K reviews, provide skills Data Visualization, Data Analysis, Data Analysis Software etc... Beginner level 3 - 6 Months",Beginner,Paid,4.5,"Data Visualization, Data Analysis, Data Analysis Software, Data Visualization Software, Tableau Software, Business Analysis, Business Intelligence, Statistical Visualization, Exploratory Data Analysis, Interactive Data Visualization, Interactive Design, Storytelling, Visual Design, Visualization (Computer Graphics), Plot (Graphics), Computer Graphics",data visualization with tableau data visualization data analysis data analysis software data visualization software tableau software business analysis business intelligence statistical visualization exploratory data analysis interactive data visualization interactive design storytelling visual design visualization (computer graphics) plot (graphics) computer graphics beginner
Build Wireframes and Low-Fidelity Prototypes,https://www.coursera.org/learn/wireframes-low-fidelity-prototypes,"Build Wireframes and Low-Fidelity Prototypes Course by Google, by 4.9 stars, by 8.1K reviews, provide skills Product Design, User Experience, User Research etc... Beginner level 1 - 4 Weeks",Beginner,Paid,4.9,"Product Design, User Experience, User Research",build wireframes and low-fidelity prototypes product design user experience user research beginner
Introduction to Machine Learning in Production,https://www.coursera.org/learn/introduction-to-machine-learning-in-production,"Introduction to Machine Learning in Production Course by DeepLearning.AI, by 4.8 stars, by 2.8K reviews, provide skills Machine Learning, Applied Machine Learning, Leadership and Management etc... Advanced level 1 - 4 Weeks",Advanced,Paid,4.8,"Machine Learning, Applied Machine Learning, Leadership and Management",introduction to machine learning in production machine learning applied machine learning leadership and management advanced
Algorithms for Battery Management Systems,https://www.coursera.org/specializations/algorithms-for-battery-management-systems,"Algorithms for Battery Management Systems Specialization by University of Colorado Boulder, University of Colorado System, by 4.7 stars, by 2.4K reviews, provide skills Estimation, Mathematics, Algorithms etc... Intermediate level 3 - 6 Months",Intermediate,Paid,4.7,"Estimation, Mathematics, Algorithms, Probability & Statistics, Mathematical Theory & Analysis, Systems Design, Research and Design, General Statistics, Critical Thinking, Computer Programming, Algebra, Product Design, Correlation And Dependence, Design and Product, Linear Algebra, Problem Solving, Process Analysis, Data Model, Material Handling, Leadership and Management, Probability Distribution, Product Lifecycle, Regression",algorithms for battery management systems estimation mathematics algorithms probability  statistics mathematical theory  analysis systems design research and design general statistics critical thinking computer programming algebra product design correlation and dependence design and product linear algebra problem solving process analysis data model material handling leadership and management probability distribution product lifecycle regression intermediate
Preparing  Data for Analysis with Microsoft Excel,https://www.coursera.org/learn/preparing-data-for-analysis-with-microsoft-excel,"Preparing  Data for Analysis with Microsoft Excel Course by Microsoft, by 4.7 stars, by 1.4K reviews, provide skills Data Analysis, Microsoft Excel, Power BI etc... Beginner level 1 - 4 Weeks",Beginner,Paid,4.7,"Data Analysis, Microsoft Excel, Power BI",preparing  data for analysis with microsoft excel data analysis microsoft excel power bi beginner
Game Theory,https://www.coursera.org/learn/game-theory-1,"Game Theory free Course by Stanford University, The University of British Columbia, by 4.6 stars, by 4.5K reviews, provide skills Decision Making, Game Theory, General Statistics etc... Beginner level 1 - 3 Months",Beginner,Paid,4.6,"Decision Making, Game Theory, General Statistics, Problem Solving, Critical Thinking, Mathematical Theory & Analysis",game theory decision making game theory general statistics problem solving critical thinking mathematical theory  analysis beginner
Data Analysis with R,https://www.coursera.org/specializations/statistics,"Data Analysis with R Specialization by Duke University, by 4.7 stars, by 7.1K reviews, provide skills General Statistics, Probability & Statistics, Statistical Analysis etc... Beginner level 3 - 6 Months",Beginner,Paid,4.7,"General Statistics, Probability & Statistics, Statistical Analysis, Data Analysis, Statistical Tests, Probability Distribution, R Programming, Statistical Programming, Basic Descriptive Statistics, Statistical Visualization, Bayesian Statistics, Exploratory Data Analysis, Plot (Graphics), Problem Solving, Critical Thinking, Correlation And Dependence, Regression, Bayesian Network, Computer Programming",data analysis with r general statistics probability  statistics statistical analysis data analysis statistical tests probability distribution r programming statistical programming basic descriptive statistics statistical visualization bayesian statistics exploratory data analysis plot (graphics) problem solving critical thinking correlation and dependence regression bayesian network computer programming beginner
Drug Development Product Management,https://www.coursera.org/specializations/drug-development-product-management,"Drug Development Product Management Specialization by University of California San Diego, by 4.6 stars, by 5.9K reviews, provide skills Strategy, Marketing etc... Beginner level 3 - 6 Months",Beginner,Paid,4.6,"Strategy, Marketing",drug development product management strategy marketing beginner
Google Project Management,https://www.coursera.org/professional-certificates/gestion-de-projet-google,"Google Project Management Professional Certificate by Google, by 4.6 stars, by 197 reviews, provide skills Leadership and Management, Planning, Communication etc... Beginner level 3 - 6 Months",Beginner,Paid,4.6,"Leadership and Management, Planning, Communication, Strategy, Strategy and Operations, Business Analysis, Business Development, Business Psychology, Collaboration, Decision Making, Design and Product, Data Analysis, Entrepreneurship, Business Communication, Conflict Management, Emotional Intelligence, Resilience, C++ Programming, Critical Thinking, Adaptability, Organizational Development, Project Management, Culture",google project management leadership and management planning communication strategy strategy and operations business analysis business development business psychology collaboration decision making design and product data analysis entrepreneurship business communication conflict management emotional intelligence resilience c++ programming critical thinking adaptability organizational development project management culture beginner
Sequence Models,https://www.coursera.org/learn/nlp-sequence-models,"Sequence Models Course by DeepLearning.AI, by 4.8 stars, by 30K reviews, provide skills Artificial Neural Networks, Deep Learning, Machine Learning etc... Intermediate level 1 - 4 Weeks",Intermediate,Paid,4.8,"Artificial Neural Networks, Deep Learning, Machine Learning, Natural Language Processing, Machine Learning Algorithms, Applied Machine Learning, Python Programming, Human Learning, Machine Learning Software, Tensorflow",sequence models artificial neural networks deep learning machine learning natural language processing machine learning algorithms applied machine learning python programming human learning machine learning software tensorflow intermediate
Convolutional Neural Networks,https://www.coursera.org/learn/convolutional-neural-networks,"Convolutional Neural Networks Course by DeepLearning.AI, by 4.9 stars, by 42K reviews, provide skills Artificial Neural Networks, Computer Vision, Machine Learning etc... Intermediate level 1 - 4 Weeks",Intermediate,Paid,4.9,"Artificial Neural Networks, Computer Vision, Machine Learning, Applied Machine Learning, Deep Learning, Machine Learning Software, Machine Learning Algorithms, Network Model, Tensorflow, Algorithms, Human Learning",convolutional neural networks artificial neural networks computer vision machine learning applied machine learning deep learning machine learning software machine learning algorithms network model tensorflow algorithms human learning intermediate
Automate Cybersecurity Tasks with Python,https://www.coursera.org/learn/automate-cybersecurity-tasks-with-python,"Automate Cybersecurity Tasks with Python Course by Google, by 4.8 stars, by 1.2K reviews, provide skills Python Programming, Algorithms, Computer Programming etc... Beginner level 1 - 4 Weeks",Beginner,Paid,4.8,"Python Programming, Algorithms, Computer Programming",automate cybersecurity tasks with python python programming algorithms computer programming beginner
Six Sigma Yellow Belt,https://www.coursera.org/specializations/six-sigma-fundamentals,"Six Sigma Yellow Belt Specialization by University System of Georgia, by 4.6 stars, by 9K reviews, provide skills Process Analysis, Strategy and Operations, Leadership and Management etc... Beginner level 3 - 6 Months",Beginner,Paid,4.6,"Process Analysis, Strategy and Operations, Leadership and Management, Data Analysis, Business Analysis, Business Process Management, Performance Management, Probability & Statistics, Operational Analysis, Organizational Development, Problem Solving, Project Management, General Statistics, Planning, Statistical Tests, Critical Thinking, Operations Management, Statistical Visualization, Correlation And Dependence, Customer Relationship Management, Collaboration, Entrepreneurship, Facility Management, People Development, Risk Management, Business Psychology, Communication",six sigma yellow belt process analysis strategy and operations leadership and management data analysis business analysis business process management performance management probability  statistics operational analysis organizational development problem solving project management general statistics planning statistical tests critical thinking operations management statistical visualization correlation and dependence customer relationship management collaboration entrepreneurship facility management people development risk management business psychology communication beginner
Data Analysis with Python,https://www.coursera.org/learn/data-analysis-with-python,"Data Analysis with Python Course by IBM, by 4.7 stars, by 18K reviews, provide skills Python Programming, Data Analysis, Machine Learning etc... Beginner level 1 - 3 Months",Beginner,Paid,4.7,"Python Programming, Data Analysis, Machine Learning, Computer Programming, Exploratory Data Analysis, General Statistics, Machine Learning Algorithms, Plot (Graphics), Probability & Statistics, Regression, Statistical Programming",data analysis with python python programming data analysis machine learning computer programming exploratory data analysis general statistics machine learning algorithms plot (graphics) probability  statistics regression statistical programming beginner
Business Data Management and Communication,https://www.coursera.org/specializations/business-data-management-communication,"Business Data Management and Communication Specialization by University of Illinois at Urbana-Champaign, by 4.7 stars, by 5.8K reviews, provide skills Business Analysis, Accounting, Data Management etc... Intermediate level 3 - 6 Months",Intermediate,Paid,4.7,"Business Analysis, Accounting, Data Management, General Accounting, Account Management, Data Analysis, Finance, Financial Accounting, Financial Management, Leadership and Management, Accounts Payable and Receivable, Financial Analysis, Generally Accepted Accounting Principles (GAAP), Management Accounting, Business Intelligence, Cost Accounting, R Programming, Communication, Data Visualization, Interactive Data Visualization, Statistical Programming, Big Data, Data Visualization Software, Visual Design, Visualization (Computer Graphics), Basic Descriptive Statistics, Storytelling, Computer Programming, Innovation, Strategy",business data management and communication business analysis accounting data management general accounting account management data analysis finance financial accounting financial management leadership and management accounts payable and receivable financial analysis generally accepted accounting principles (gaap) management accounting business intelligence cost accounting r programming communication data visualization interactive data visualization statistical programming big data data visualization software visual design visualization (computer graphics) basic descriptive statistics storytelling computer programming innovation strategy intermediate
Career Success,https://www.coursera.org/specializations/career-success,"Career Success Specialization by University of California, Irvine, by 4.6 stars, by 42K reviews, provide skills Leadership and Management, Professional Development, Strategy and Operations etc... Beginner level 3 - 6 Months",Beginner,Paid,4.6,"Leadership and Management, Professional Development, Strategy and Operations, Business Communication, Adaptability, Business Analysis, Communication, Decision Making, Project Management, People Management, Critical Thinking, Collaboration, Customer Relationship Management, Strategy, Planning, Business Development, Problem Solving, Accounting, Change Management, Conflict Management, Financial Accounting, Leadership Development, Organizational Development, Entrepreneurship, Business Research, Cost Accounting, Finance, Financial Management, General Accounting, Generally Accepted Accounting Principles (GAAP), Negotiation, Financial Analysis, Writing, Benefits, Entrepreneurial Finance, Statistical Analysis, Data Visualization Software, Marketing, Scrum (Software Development), Estimation",career success leadership and management professional development strategy and operations business communication adaptability business analysis communication decision making project management people management critical thinking collaboration customer relationship management strategy planning business development problem solving accounting change management conflict management financial accounting leadership development organizational development entrepreneurship business research cost accounting finance financial management general accounting generally accepted accounting principles (gaap) negotiation financial analysis writing benefits entrepreneurial finance statistical analysis data visualization software marketing scrum (software development) estimation beginner
Project Management & Other Tools for Career Development,https://www.coursera.org/specializations/project-management-success,"Project Management & Other Tools for Career Development Specialization by University of California, Irvine, by 4.7 stars, by 35K reviews, provide skills Project Management, Communication, Collaboration etc... Beginner level 3 - 6 Months",Beginner,Paid,4.7,"Project Management, Communication, Collaboration, Decision Making, Leadership and Management, Strategy and Operations, Business Communication, People Management, Problem Solving, Business Analysis, Conflict Management, Critical Thinking, Professional Development, Customer Relationship Management, Business Development, Negotiation, Writing, Adaptability, Planning, Business Research, Strategy, Benefits, Data Visualization Software, Risk Management, Scrum (Software Development), Statistical Analysis",project management  other tools for career development project management communication collaboration decision making leadership and management strategy and operations business communication people management problem solving business analysis conflict management critical thinking professional development customer relationship management business development negotiation writing adaptability planning business research strategy benefits data visualization software risk management scrum (software development) statistical analysis beginner
Business Value and Project Management,https://www.coursera.org/specializations/business-value-project-management,"Business Value and Project Management Specialization by University of Illinois at Urbana-Champaign, by 4.7 stars, by 7.1K reviews, provide skills Leadership and Management, Strategy and Operations, Account Management etc... Beginner level 3 - 6 Months",Beginner,Paid,4.7,"Leadership and Management, Strategy and Operations, Account Management, Accounting, Finance, Financial Accounting, Financial Management, General Accounting, Project Management, Accounts Payable and Receivable, Business Process Management, Financial Analysis, Generally Accepted Accounting Principles (GAAP), Management Accounting, Cost Accounting, Decision Making, Entrepreneurship, Organizational Development, Business Design, Change Management, Leadership Development, Planning, Strategy, Culture, Operations Management, Performance Management, Problem Solving, Systems Design, Business Psychology, Human Resources",business value and project management leadership and management strategy and operations account management accounting finance financial accounting financial management general accounting project management accounts payable and receivable business process management financial analysis generally accepted accounting principles (gaap) management accounting cost accounting decision making entrepreneurship organizational development business design change management leadership development planning strategy culture operations management performance management problem solving systems design business psychology human resources beginner
Google Data Analytics Capstone: Complete a Case Study,https://www.coursera.org/learn/google-data-analytics-capstone,"Google Data Analytics Capstone: Complete a Case Study Course by Google, by 4.8 stars, by 14K reviews, provide skills Business Analysis, Computer Programming, Data Analysis etc... Beginner level 1 - 4 Weeks",Beginner,Paid,4.8,"Business Analysis, Computer Programming, Data Analysis, Data Visualization, Exploratory Data Analysis, R Programming, SQL, Spreadsheet Software, Statistical Programming, Tableau Software",google data analytics capstone complete a case study business analysis computer programming data analysis data visualization exploratory data analysis r programming sql spreadsheet software statistical programming tableau software beginner
